"vz_int_pfk";"int_vz_maxima";"cam_vz_afe";"ope_qt_horasjan";"ope_qt_horasfev";"ope_qt_horasmar";"ope_qt_horasabr";"ope_qt_horasmai";"ope_qt_horasjun";"ope_qt_horasjul";"ope_qt_horasago";"ope_qt_horasset";"ope_qt_horasout";"ope_qt_horasnov";"ope_qt_horasdez";"ope_qt_diajan";"ope_qt_diafev";"ope_qt_diamar";"ope_qt_diaabr";"ope_qt_diamai";"ope_qt_diajun";"ope_qt_diajul";"ope_qt_diaago";"ope_qt_diaset";"ope_qt_diaout";"ope_qt_dianov";"ope_qt_diadez";"ope_vz_mesjan";"ope_vz_mesfev";"ope_vz_mesmar";"ope_vz_mesabr";"ope_vz_mesmai";"ope_vz_mesjul";"ope_vz_mesjun";"ope_vz_mesago";"ope_vz_mesout";"ope_vz_messet";"ope_vz_mesnov";"ope_vz_mesdez"
"173697";"0.67";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173698";"5.0";"1";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173699";"4.0";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173700";"1.0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"1";"30";"28";"30";"0";"0";"0";"0";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173701";"1.0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"1";"30";"28";"30";"0";"0";"0";"0";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173702";"1.0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173703";"30.0";"1";"6";"6";"3";"3";"3";"3";"3";"3";"6";"6";"6";"6";"28";"28";"16";"16";"16";"16";"16";"16";"28";"28";"28";"28";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173704";"0.588235294117647";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"24";"24";"0";"0";"0";"0";"0";"0";"24";"24";"24";"24";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173705";"1.11111111111111";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"12";"12";"0";"0";"0";"0";"0";"0";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173706";"12.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173707";"0.833333333333333";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"12";"12";"0";"0";"0";"0";"0";"0";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173708";"4.0";"1";"4";"4";"4";"0";"0";"0";"0";"4";"4";"4";"4";"4";"30";"28";"30";"0";"0";"0";"0";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173709";"6.0";"1";"6";"6";"0";"0";"0";"0";"0";"6";"6";"6";"6";"6";"30";"28";"0";"0";"0";"0";"0";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173710";"1.0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"1";"5";"5";"5";"0";"0";"0";"0";"5";"5";"5";"5";"5";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173711";"1.0";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"4";"4";"4";"4";"0";"0";"0";"6";"6";"6";"6";"6";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173712";"1.0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"4";"0";"0";"0";"0";"0";"4";"4";"4";"4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173713";"20.0";"1";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173714";"0.3125";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173715";"1.6666666666666698";"1";"9";"9";"0";"0";"0";"0";"0";"0";"9";"9";"9";"9";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173716";"0.0625";"1";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173717";"30.0";"1";"8";"8";"3";"3";"3";"3";"3";"3";"8";"8";"8";"8";"30";"28";"4";"4";"4";"4";"4";"4";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173718";"14.0";"1";"4";"4";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173719";"15.0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173720";"2.0";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173721";"12.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173722";"12.0";"1";"12";"12";"0";"0";"0";"0";"0";"0";"12";"12";"12";"12";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173723";"4.0";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173724";"12.0";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"20";"20";"20";"20";"20";"20";"20";"20";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173725";"7.0";"1";"3";"3";"1";"1";"1";"1";"1";"1";"3";"3";"3";"3";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173726";"15.0";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"15";"15";"10";"10";"10";"10";"10";"10";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173727";"12.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173728";"12.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173729";"6.0";"1";"3";"3";"1";"1";"1";"1";"1";"1";"3";"3";"3";"3";"30";"28";"10";"10";"10";"10";"10";"10";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173730";"6.0";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"20";"20";"20";"20";"20";"20";"20";"20";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173731";"3.0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173732";"1.375";"1";"3";"3";"3";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173733";"0.384615384615385";"1";"4";"4";"4";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173734";"0.733333333333333";"1";"4";"4";"4";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173735";"4.0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173736";"4.0";"1";"4";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"15";"15";"15";"15";"15";"15";"15";"15";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173737";"37.0";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173738";"1.6666666666666698";"1";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173739";"5.0";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"3";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173740";"0.666666666666667";"1";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173741";"37.0";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173742";"28.0";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173743";"2.5";"1";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173744";"15.0";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173745";"0.733333333333333";"1";"4";"4";"0";"0";"0";"0";"0";"0";"4";"4";"4";"4";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173746";"1.25";"1";"8";"8";"8";"8";"0";"0";"0";"0";"8";"24";"8";"8";"25";"25";"25";"25";"0";"0";"0";"0";"8";"25";"25";"25";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173747";"6.0";"1";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"12";"12";"0";"0";"0";"0";"0";"0";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173748";"30.0";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"24";"24";"0";"0";"0";"0";"0";"0";"24";"24";"24";"24";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173749";"12.0";"1";"12";"12";"0";"0";"0";"0";"0";"0";"0";"12";"12";"12";"8";"8";"0";"0";"0";"0";"0";"0";"0";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173750";"24.0";"1";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173751";"6.0";"1";"4";"4";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"30";"28";"8";"8";"8";"8";"8";"8";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173752";"12.0";"1";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"15";"15";"4";"4";"4";"4";"4";"4";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173753";"12.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"16";"16";"0";"0";"0";"0";"0";"0";"16";"16";"16";"16";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173754";"12.0";"1";"5";"5";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"30";"28";"15";"15";"15";"15";"15";"15";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173755";"6.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173756";"8.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173757";"15.0";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"30";"28";"10";"10";"10";"10";"10";"10";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173758";"10.0";"1";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"10";"10";"4";"4";"4";"4";"4";"4";"10";"10";"10";"10";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173759";"12.0";"1";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173760";"3.333";"1";"3";"3";"3";"0";"0";"0";"0";"0";"3";"3";"3";"3";"12";"12";"12";"0";"0";"0";"0";"0";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173761";"6.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173762";"2.0";"1";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173763";"34.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173764";"35.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173765";"2.0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173766";"6.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173767";"8.333";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173768";"12.0";"1";"3";"3";"3";"0";"0";"0";"0";"3";"3";"3";"3";"3";"30";"28";"30";"0";"0";"0";"0";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173769";"12.0";"1";"3";"3";"3";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"30";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173770";"12.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173771";"6.0";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173772";"0.125";"1";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173773";"8.0";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173774";"0.55";"1";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173775";"1.1";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"25";"25";"0";"0";"0";"0";"0";"0";"25";"25";"25";"25";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173776";"6.0";"1";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173777";"8.0";"1";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"8";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173778";"1.7";"1";"5";"5";"3";"3";"3";"3";"3";"3";"5";"5";"5";"5";"16";"16";"4";"4";"4";"4";"4";"4";"16";"16";"16";"16";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173779";"6.0";"1";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"15";"15";"0";"0";"0";"0";"0";"0";"15";"15";"15";"15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173780";"16.0";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173781";"15.6";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173782";"2.0";"1";"24";"24";"24";"24";"24";"24";"24";"21";"24";"24";"24";"24";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173783";"10.0";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173784";"0.222222222222222";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"12";"12";"12";"12";"12";"12";"12";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173785";"6.0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173786";"3.5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173787";"3.0";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173788";"1.11111111111111";"1";"10";"10";"10";"10";"10";"10";"10";"10";"10";"10";"10";"10";"12";"12";"12";"12";"12";"12";"12";"12";"12";"12";"12";"12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"173789";"1.0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"10";"10";"10";"10";"0";"0";"0";"0";"10";"10";"10";"10";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
